uid,atom_index,atomic_number,element,x,y,z
552,3,6,C,0.0,-0.721875,-0.867567
552,4,6,C,0.0,-3.547527,-0.917673
552,5,6,C,0.0,1.429938,-2.123657
552,6,6,C,0.0,-1.429938,-2.123657
552,7,6,C,0.0,2.856183,-2.118263
552,8,6,C,0.0,-2.856183,-2.118263
552,9,6,C,0.0,0.69169,-3.330077
552,10,6,C,0.0,-0.69169,-3.330077
552,11,1,H,0.0,1.239934,-4.271713
552,12,1,H,0.0,-1.239934,-4.271713
552,13,6,C,0.0,1.454187,0.363446
552,14,6,C,0.0,-1.454187,0.363446
552,15,6,C,0.0,2.877554,0.305026
552,16,6,C,0.0,-2.877554,0.305026
552,17,6,C,0.0,0.721426,1.611011
552,18,6,C,0.0,-0.721426,1.611011
552,19,6,C,0.0,1.384279,2.867035
552,20,6,C,0.0,-1.384279,2.867035
552,21,6,C,0.0,0.706229,4.068934
552,22,6,C,0.0,-0.706229,4.068934
552,23,1,H,0.0,1.258048,5.007269
552,24,1,H,0.0,-1.258048,5.007269
552,25,1,H,0.0,4.637966,-0.923642
552,26,1,H,0.0,-4.637966,-0.923642
552,27,1,H,0.0,3.462717,1.21794
552,28,1,H,0.0,-3.462717,1.21794
552,29,1,H,0.0,2.469335,2.890574
552,30,1,H,0.0,-2.469335,2.890574
552,31,1,H,0.0,3.385093,-3.069719
552,32,1,H,0.0,-3.385093,-3.069719
398,1,6,C,0.257856,-1.792125,0.0
398,2,6,C,0.839471,-3.07893,0.0
398,3,6,C,-0.065003,-4.179466,0.0
398,4,6,C,2.263091,-3.126071,0.0
398,5,6,C,-1.144148,-1.556415,0.0
398,6,6,C,0.988961,-0.563623,0.0
398,7,6,C,-1.447851,-3.956008,0.0
398,8,6,C,2.99636,-1.934899,0.0
398,9,6,C,-2.007112,-2.667661,0.0
398,10,6,C,2.397721,-0.663242,0.0
398,11,1,H,-2.116821,-4.816752,0.0
398,12,1,H,4.085087,-1.992535,0.0
398,13,1,H,-3.089359,-2.546252,0.0
398,14,1,H,3.03889,0.213427,0.0
398,15,1,H,0.322825,-5.197348,0.0
398,16,1,H,2.776244,-4.086755,0.0
398,17,6,C,-1.307649,-0.122586,0.0
398,18,6,C,0.0,0.496863,0.0
398,19,6,C,-2.471033,0.667532,0.0
398,20,6,C,0.105011,1.922888,0.0
398,21,6,C,-2.38258,2.04426,0.0
398,22,6,C,-1.113283,2.704459,0.0
398,23,1,H,-3.449616,0.187276,0.0
398,24,1,H,-3.283069,2.656855,0.0
398,25,6,C,1.335519,2.634012,0.0
398,26,6,C,-1.023669,4.116479,0.0
398,27,6,C,1.384417,4.019253,0.0
398,28,6,C,0.196848,4.77409,0.0
398,29,1,H,2.349282,4.524241,0.0
398,30,1,H,0.236372,5.862001,0.0
398,31,1,H,-1.950981,4.689433,0.0
398,32,1,H,2.263602,2.073547,0.0
397,1,6,C,-0.042941,-1.048289,0.0
397,2,6,C,-1.232264,-1.824582,0.0
397,3,6,C,-1.060158,-3.236452,0.0
397,4,6,C,-2.446591,-1.104933,0.0
397,5,6,C,1.258825,-1.618165,0.0
397,6,6,C,0.0,0.368618,0.0
397,7,6,C,0.22251,-3.800423,0.0
397,8,6,C,-2.468929,0.314917,0.0
397,9,6,C,1.387941,-3.016012,0.0
397,10,6,C,-1.236053,1.093984,0.0
397,11,1,H,0.318197,-4.886013,0.0
397,12,1,H,2.366082,-3.494728,0.0
397,13,1,H,-1.937116,-3.882808,0.0
397,14,1,H,-3.39667,-1.63881,0.0
397,15,6,C,2.183104,-0.502644,0.0
397,16,6,C,1.408416,0.725404,0.0
397,17,6,C,-3.704683,1.01945,0.0
397,18,6,C,-1.347071,2.504639,0.0
397,19,6,C,-3.766578,2.403014,0.0
397,20,6,C,-2.576669,3.152609,0.0
397,21,1,H,-4.624141,0.434371,0.0
397,22,1,H,-0.440368,3.100602,0.0
397,23,1,H,-4.732165,2.906671,0.0
397,24,1,H,-2.614951,4.240686,0.0
397,25,6,C,3.580908,-0.456915,0.0
397,26,6,C,2.102793,1.948452,0.0
397,27,6,C,4.23924,0.772359,0.0
397,28,6,C,3.497173,1.967799,0.0
397,29,1,H,4.155425,-1.382977,0.0
397,30,1,H,1.566447,2.893357,0.0
397,31,1,H,5.327456,0.808261,0.0
397,32,1,H,4.017958,2.92441,0.0
829,1,6,C,1.249986,-0.738284,0.0
829,2,6,C,-1.249889,0.738257,0.0
829,3,6,C,3.5e-05,-1.43936,0.0
829,4,6,C,-1.249889,-0.738257,0.0
829,5,6,C,1.249986,0.738284,0.0
829,6,6,C,3.6e-05,1.43936,0.0
829,7,6,C,-1.6e-05,-2.874691,0.0
829,8,6,C,1.232555,-3.575562,0.0
829,9,6,C,2.422783,-2.886058,0.0
829,10,6,C,2.427692,-1.479601,0.0
829,11,6,C,-2.427647,-1.479446,0.0
829,12,6,C,-2.422832,-2.885905,0.0
829,13,6,C,-1.232643,-3.575481,0.0
829,14,6,C,-1.6e-05,2.874691,0.0
829,15,6,C,1.232555,3.575562,0.0
829,16,6,C,2.422783,2.886058,0.0
829,17,6,C,2.427693,1.479601,0.0
829,18,6,C,-1.232642,3.575481,0.0
829,19,6,C,-2.422832,2.885904,0.0
829,20,6,C,-2.427648,1.479446,0.0
829,21,1,H,1.217857,-4.662566,0.0
829,22,1,H,3.368415,-3.421395,0.0
829,23,1,H,3.388371,-0.977357,0.0
829,24,1,H,-3.388279,-0.977081,0.0
829,25,1,H,-3.368502,-3.421172,0.0
829,26,1,H,-1.218014,-4.662486,0.0
829,27,1,H,1.217857,4.662566,0.0
829,28,1,H,3.368414,3.421397,0.0
829,29,1,H,3.388371,0.977357,0.0
829,30,1,H,-1.218015,4.662486,0.0
829,31,1,H,-3.368501,3.421174,0.0
829,32,1,H,-3.388279,0.97708,0.0
395,1,6,C,0.197943,-1.805807,0.0
395,2,6,C,0.724909,-3.105394,0.0
395,3,6,C,-0.221173,-4.170902,0.0
395,4,6,C,2.144602,-3.20991,0.0
395,5,6,C,-1.187013,-1.51607,0.0
395,6,6,C,0.97251,-0.61319,0.0
395,7,6,C,-1.57772,-3.896271,0.0
395,8,6,C,2.915788,-2.062153,0.0
395,9,6,C,-2.082982,-2.566115,0.0
395,10,6,C,2.349202,-0.756253,0.0
395,11,1,H,-2.285829,-4.720736,0.0
395,12,1,H,3.999009,-2.151116,0.0
395,13,1,H,-3.157958,-2.403201,0.0
395,14,1,H,3.024416,0.092595,0.0
395,15,1,H,0.126249,-5.201243,0.0
395,16,1,H,2.618483,-4.188487,0.0
395,17,6,C,-1.297372,-0.049024,0.0
395,18,6,C,0.0,0.507283,0.0
395,19,6,C,-2.44611,0.764519,0.0
395,20,6,C,0.170555,1.920912,0.0
395,21,6,C,-2.300359,2.134136,0.0
395,22,6,C,-1.01488,2.740597,0.0
395,23,1,H,-3.436081,0.315704,0.0
395,24,1,H,-3.17653,2.778052,0.0
395,25,6,C,1.433568,2.575217,0.0
395,26,6,C,-0.877158,4.154802,0.0
395,27,6,C,1.528251,3.94883,0.0
395,28,6,C,0.362472,4.751035,0.0
395,29,1,H,2.50667,4.42206,0.0
395,30,1,H,0.4506,5.834042,0.0
395,31,1,H,-1.779552,4.762095,0.0
395,32,1,H,2.340317,1.9828,0.0
393,1,6,C,0.0,0.0,2.024483
393,2,6,C,0.0,0.0,3.429733
393,3,6,C,0.0,1.278332,4.057405
393,4,6,C,0.0,-1.278332,4.057405
393,5,6,C,0.0,1.174599,1.229001
393,6,6,C,0.0,-1.174599,1.229001
393,7,6,C,0.0,2.430108,3.288506
393,8,6,C,0.0,-2.430108,3.288506
393,9,6,C,0.0,2.399386,1.86626
393,10,6,C,0.0,-2.399386,1.86626
393,11,1,H,0.0,3.396852,3.785326
393,12,1,H,0.0,3.334014,1.311062
393,13,1,H,0.0,-3.334014,1.311062
393,14,1,H,0.0,1.347918,5.142551
393,15,6,C,0.0,0.724896,-0.175016
393,16,6,C,0.0,-0.724896,-0.175016
393,17,6,C,0.0,1.420014,-1.357771
393,18,6,C,0.0,-1.420014,-1.357771
393,19,6,C,0.0,0.718532,-2.599019
393,20,6,C,0.0,-0.718532,-2.599019
393,21,1,H,0.0,2.508015,-1.371304
393,22,1,H,0.0,-2.508015,-1.371304
393,23,1,H,0.0,-1.347918,5.142551
393,24,1,H,0.0,-3.396852,3.785326
393,25,6,C,0.0,1.400656,-3.843013
393,26,6,C,0.0,-1.400656,-3.843013
393,27,6,C,0.0,-0.707189,-5.03485
393,28,6,C,0.0,0.707189,-5.03485
393,29,1,H,0.0,1.24593,-5.978652
393,30,1,H,0.0,-1.24593,-5.978652
393,31,1,H,0.0,-2.48843,-3.840642
393,32,1,H,0.0,2.48843,-3.840642
391,1,6,C,0.0,0.604108,0.0
391,2,6,C,-1.381053,0.813648,0.0
391,3,6,C,-1.800786,2.168379,0.0
391,4,6,C,-2.223061,-0.37488,0.0
391,5,6,C,0.964849,1.637819,0.0
391,6,6,C,0.63064,-0.683308,0.0
391,7,6,C,-0.864819,3.196263,0.0
391,8,6,C,-1.591963,-1.665604,0.0
391,9,6,C,0.528419,2.95144,0.0
391,10,6,C,-0.155298,-1.798508,0.0
391,11,1,H,-1.214889,4.225217,0.0
391,12,1,H,1.22386,3.786937,0.0
391,13,1,H,0.266195,-2.801591,0.0
391,14,1,H,-2.857173,2.419579,0.0
391,15,6,C,2.285879,0.980884,0.0
391,16,6,C,2.082272,-0.431186,0.0
391,17,6,C,-3.632418,-0.316353,0.0
391,18,6,C,-2.406691,-2.822153,0.0
391,19,6,C,-3.786034,-2.731291,0.0
391,20,6,C,-4.402704,-1.467167,0.0
391,21,1,H,-5.486838,-1.392509,0.0
391,22,1,H,-4.392709,-3.632797,0.0
391,23,1,H,-1.923896,-3.796813,0.0
391,24,1,H,-4.125345,0.651215,0.0
391,25,6,C,3.576043,1.502015,0.0
391,26,6,C,3.171097,-1.297575,0.0
391,27,6,C,4.664702,0.6213,0.0
391,28,6,C,4.464932,-0.762625,0.0
391,29,1,H,3.742771,2.576423,0.0
391,30,1,H,3.025431,-2.375103,0.0
391,31,1,H,5.676262,1.018568,0.0
391,32,1,H,5.322298,-1.430354,0.0
389,1,6,C,-0.077172,-1.039356,0.0
389,2,6,C,-1.276935,-1.786814,0.0
389,3,6,C,-1.140298,-3.212045,0.0
389,4,6,C,-2.470267,-1.052199,0.0
389,5,6,C,1.215915,-1.639302,0.0
389,6,6,C,0.0,0.362713,0.0
389,7,6,C,0.110745,-3.788896,0.0
389,8,6,C,-2.45468,0.355325,0.0
389,9,6,C,1.310761,-3.010544,0.0
389,10,6,C,-1.202736,1.103081,0.0
389,11,1,H,0.197193,-4.872242,0.0
389,12,1,H,2.272703,-3.517217,0.0
389,13,1,H,-2.031168,-3.835278,0.0
389,14,1,H,-3.429556,-1.565645,0.0
389,15,6,C,2.179334,-0.530225,0.0
389,16,6,C,1.443697,0.697206,0.0
389,17,6,C,-3.685004,1.084385,0.0
389,18,6,C,-1.278247,2.528718,0.0
389,19,6,C,-3.705819,2.4537,0.0
389,20,6,C,-2.484537,3.182313,0.0
389,21,1,H,-4.614575,0.519837,0.0
389,22,1,H,-0.361516,3.105526,0.0
389,23,1,H,-4.651672,2.988387,0.0
389,24,1,H,-2.510085,4.268816,0.0
389,25,6,C,3.56944,-0.531532,0.0
389,26,6,C,2.14277,1.904663,0.0
389,27,6,C,4.252642,0.689695,0.0
389,28,6,C,3.543277,1.892418,0.0
389,29,1,H,4.121871,-1.468094,0.0
389,30,1,H,1.62768,2.858984,0.0
389,31,1,H,5.339173,0.701159,0.0
389,32,1,H,4.082619,2.835935,0.0
345,1,6,C,3.42144,1.939527,0.0
345,2,6,C,3.09972,3.289434,0.0
345,3,6,C,1.761458,3.697851,0.0
345,4,6,C,1.040823,1.365451,0.0
345,5,6,C,2.408046,0.959129,0.0
345,6,1,H,1.517039,4.757399,0.0
345,7,1,H,3.890094,4.035194,0.0
345,8,6,C,2.696273,-0.439927,0.0
345,9,6,C,1.697811,-1.371808,0.0
345,10,1,H,4.461566,1.622734,0.0
345,11,1,H,3.736599,-0.756505,0.0
345,12,1,H,1.968261,-2.421702,0.0
345,13,6,C,-2.385294,-0.126365,0.0
345,14,6,C,0.314884,-0.999412,0.0
345,15,6,C,0.0,0.384755,0.0
345,16,6,C,-1.375309,0.819189,0.0
345,17,6,C,-2.110882,-1.513841,0.0
345,18,6,C,-0.751135,-1.971815,0.0
345,19,6,C,-1.658395,2.233339,0.0
345,20,6,C,-3.168834,-2.465043,0.0
345,21,6,C,-0.526383,-3.374503,0.0
345,22,6,C,0.723281,2.760317,0.0
345,23,6,C,-0.663421,3.15562,0.0
345,24,6,C,-2.910784,-3.815247,0.0
345,25,6,C,-1.572384,-4.272088,0.0
345,26,1,H,-3.423157,0.20048,0.0
345,27,1,H,-4.192698,-2.098436,0.0
345,28,1,H,0.487537,-3.759156,0.0
345,29,1,H,-2.70027,2.544629,0.0
345,30,1,H,-3.72837,-4.530932,0.0
345,31,1,H,-1.366872,-5.33911,0.0
345,32,1,H,-0.895214,4.218024,0.0
343,1,6,C,0.0,1.446972,0.357069
343,2,6,C,0.0,-1.446972,0.357069
343,3,6,C,0.0,-0.718198,-0.868712
343,4,6,C,0.0,0.718198,-0.868712
343,5,6,C,0.0,0.711138,1.627149
343,6,6,C,0.0,-0.711138,1.627149
343,7,6,C,0.0,1.422216,-2.113471
343,8,6,C,0.0,-1.422216,-2.113471
343,9,6,C,0.0,1.384541,2.868716
343,10,6,C,0.0,-1.384541,2.868716
343,11,6,C,0.0,-0.6793,-3.341808
343,12,6,C,0.0,0.6793,-3.341808
343,13,6,C,0.0,0.700497,4.071375
343,14,6,C,0.0,-0.700497,4.071375
343,15,6,C,0.0,2.847654,0.297351
343,16,6,C,0.0,-2.847654,0.297351
343,17,1,H,0.0,2.468054,2.894244
343,18,1,H,0.0,-2.468054,2.894244
343,19,6,C,0.0,2.827003,-2.116822
343,20,6,C,0.0,-2.827003,-2.116822
343,21,1,H,0.0,1.250716,5.008321
343,22,1,H,0.0,-1.250716,5.008321
343,23,1,H,0.0,1.233211,-4.277476
343,24,1,H,0.0,-1.233211,-4.277476
343,25,6,C,0.0,3.528877,-0.920922
343,26,6,C,0.0,-3.528877,-0.920922
343,27,1,H,0.0,4.61551,-0.926033
343,28,1,H,0.0,-4.61551,-0.926033
343,29,1,H,0.0,3.433691,1.208912
343,30,1,H,0.0,-3.433691,1.208912
343,31,1,H,0.0,3.354456,-3.067522
343,32,1,H,0.0,-3.354456,-3.067522
358,1,1,H,0.0,2.610056,2.492089
358,2,1,H,2.260375,-1.305028,2.492089
358,3,1,H,-2.260375,-1.305028,2.492089
358,4,6,C,0.0,2.609383,1.404382
358,5,6,C,2.259792,-1.304691,1.404382
358,6,6,C,-2.259792,-1.304691,1.404382
358,7,1,H,0.0,2.610056,-2.492089
358,8,1,H,2.260375,-1.305028,-2.492089
358,9,1,H,-2.260375,-1.305028,-2.492089
358,10,6,C,0.0,2.609383,-1.404382
358,11,6,C,2.259792,-1.304691,-1.404382
358,12,6,C,-2.259792,-1.304691,-1.404382
358,13,6,C,0.0,3.819648,0.697149
358,14,6,C,3.307912,-1.909824,0.697149
358,15,6,C,-3.307912,-1.909824,0.697149
358,16,6,C,0.0,3.819648,-0.697149
358,17,6,C,3.307912,-1.909824,-0.697149
358,18,6,C,-3.307912,-1.909824,-0.697149
358,19,6,C,0.0,1.410201,-0.702921
358,20,6,C,1.22127,-0.705101,-0.702921
358,21,6,C,-1.22127,-0.705101,-0.702921
358,22,6,C,0.0,1.410201,0.702921
358,23,6,C,1.22127,-0.705101,0.702921
358,24,6,C,-1.22127,-0.705101,0.702921
358,25,1,H,0.0,4.761117,1.240184
358,26,1,H,4.123248,-2.380558,1.240184
358,27,1,H,-4.123248,-2.380558,1.240184
358,28,1,H,0.0,4.761117,-1.240184
358,29,1,H,4.123248,-2.380558,-1.240184
358,30,1,H,-4.123248,-2.380558,-1.240184
358,31,6,C,0.0,0.0,-1.298017
358,32,6,C,0.0,0.0,1.298017
358,33,1,H,0.0,0.0,-2.391113
358,34,1,H,0.0,0.0,2.391113
346,1,6,C,3.592654,-1.692558,0.030206
346,2,6,C,4.527695,-0.660105,0.080026
346,3,6,C,4.11096,0.669521,0.089367
346,4,6,C,1.778411,-0.054755,0.004751
346,5,6,C,2.217729,-1.413144,-0.00868
346,6,1,H,4.845164,1.470842,0.125205
346,7,1,H,5.588642,-0.893375,0.109872
346,8,6,C,1.223221,-2.44615,-0.065917
346,9,6,C,-0.106412,-2.156662,-0.099087
346,10,1,H,3.922591,-2.728641,0.020018
346,11,1,H,1.555743,-3.481543,-0.083222
346,12,1,H,-0.818075,-2.973093,-0.149544
346,13,6,C,-1.405003,1.897449,-0.081614
346,14,6,C,-0.593077,-0.799343,-0.075985
346,15,6,C,0.38406,0.250376,-0.031933
346,16,6,C,-0.035569,1.614198,-0.034195
346,17,6,C,-2.364393,0.881972,-0.111039
346,18,6,C,-1.966504,-0.474761,-0.103341
346,19,6,C,0.957784,2.651546,0.009849
346,20,6,C,-3.792752,1.221083,-0.13921
346,21,6,C,-3.058721,-1.524574,-0.220269
346,22,6,C,2.745869,0.997363,0.050945
346,23,6,C,2.285935,2.358191,0.053405
346,24,6,C,-4.744803,0.31417,0.121853
346,25,6,C,-4.376017,-1.107598,0.455451
346,26,1,H,-1.73095,2.935805,-0.086545
346,27,1,H,-4.05316,2.259215,-0.336167
346,28,1,H,-2.737201,-2.483497,0.194494
346,29,1,H,-3.255448,-1.701189,-1.289927
346,30,1,H,0.621169,3.685612,0.009445
346,31,1,H,-5.792878,0.604273,0.145183
346,32,1,H,-4.284613,-1.207836,1.549651
346,33,1,H,-5.173471,-1.797946,0.155616
346,34,1,H,3.026085,3.154059,0.088431
344,1,6,C,0.274759,-1.446358,-0.056749
344,2,6,C,0.32672,1.417831,-0.041761
344,3,6,C,-0.92309,0.71945,-0.011321
344,4,6,C,-0.94735,-0.706783,-0.009186
344,5,6,C,1.533955,-0.722386,-0.117775
344,6,6,C,1.556226,0.658534,-0.071346
344,7,6,C,-2.199914,-1.396588,0.040208
344,8,6,C,-2.151616,1.451063,0.017816
344,9,6,C,2.806192,-1.451049,-0.251337
344,10,6,C,2.899698,1.366252,-0.149963
344,11,6,C,-3.391831,0.727888,0.061538
344,12,6,C,-3.414753,-0.631523,0.0751
344,13,6,C,3.988621,-0.876655,0.013302
344,14,6,C,4.04311,0.554183,0.473778
344,15,6,C,0.202884,-2.850584,-0.024595
344,16,6,C,0.298017,2.825982,-0.063423
344,17,1,H,2.776835,-2.485723,-0.576279
344,18,1,H,2.855711,2.341907,0.340878
344,19,1,H,3.131905,1.563154,-1.209321
344,20,6,C,-2.214068,-2.799159,0.055555
344,21,6,C,-2.119861,2.853678,0.000601
344,22,1,H,4.910869,-1.446791,-0.070878
344,23,1,H,3.968023,0.586823,1.573498
344,24,1,H,5.00522,1.014158,0.220156
344,25,1,H,-4.359951,-1.167977,0.110876
344,26,1,H,-4.3184,1.296525,0.085327
344,27,6,C,-1.021655,-3.51401,0.029305
344,28,6,C,-0.904748,3.528822,-0.045032
344,29,1,H,-1.040376,-4.600337,0.053335
344,30,1,H,-0.88936,4.615341,-0.064007
344,31,1,H,1.111158,-3.441787,-0.023843
344,32,1,H,1.224296,3.387224,-0.10359
344,33,1,H,-3.167638,-3.320165,0.093434
344,34,1,H,-3.056057,3.406133,0.022121
347,1,6,C,-3.662991,-1.692609,0.032221
347,2,6,C,-4.597466,-0.660176,0.020713
347,3,6,C,-4.180525,0.670746,0.001041
347,4,6,C,-1.848775,-0.055003,-0.000547
347,5,6,C,-2.285887,-1.413293,0.022222
347,6,1,H,-4.915911,1.471885,-0.005989
347,7,1,H,-5.659133,-0.89243,0.028269
347,8,6,C,-1.289494,-2.44427,0.037516
347,9,6,C,0.041482,-2.151239,0.02317
347,10,1,H,-3.992784,-2.728724,0.049657
347,11,1,H,-1.619114,-3.480537,0.062607
347,12,1,H,0.757753,-2.965147,0.043037
347,13,6,C,1.338759,1.887015,-0.020969
347,14,6,C,0.521904,-0.793906,-0.008897
347,15,6,C,-0.45371,0.249735,-0.012454
347,16,6,C,-0.031189,1.612799,-0.023836
347,17,6,C,2.30321,0.874084,-0.022671
347,18,6,C,1.905519,-0.474847,-0.028455
347,19,6,C,-1.024981,2.651959,-0.029053
347,20,6,C,3.769876,1.276241,-0.032493
347,21,6,C,2.940081,-1.591403,-0.022234
347,22,6,C,-2.815868,0.997924,-0.008621
347,23,6,C,-2.353624,2.359499,-0.0243
347,24,6,C,4.708158,0.15427,0.420501
347,25,6,C,4.369129,-1.129039,-0.339571
347,26,1,H,1.665817,2.925666,-0.016356
347,27,1,H,3.903678,2.168009,0.592765
347,28,1,H,4.049228,1.580765,-1.053039
347,29,1,H,2.651132,-2.371336,-0.737107
347,30,1,H,2.933144,-2.077412,0.965868
347,31,1,H,-0.687869,3.685972,-0.038291
347,32,1,H,5.751679,0.446504,0.252127
347,33,1,H,4.594056,-0.016016,1.500417
347,34,1,H,4.466132,-0.941871,-1.41837
347,35,1,H,5.074626,-1.932239,-0.095097
347,36,1,H,-3.094078,3.155989,-0.030182
396,1,6,C,0.286738,-1.78436,0.0
396,2,6,C,0.889508,-3.052056,0.0
396,3,6,C,0.007617,-4.170504,0.0
396,4,6,C,2.308842,-3.065791,0.0
396,5,6,C,-1.115185,-1.584595,0.0
396,6,6,C,1.003302,-0.543214,0.0
396,7,6,C,-1.36642,-3.980558,0.0
396,8,6,C,3.025523,-1.870489,0.0
396,9,6,C,-1.951099,-2.688594,0.0
396,10,6,C,2.397317,-0.607747,0.0
396,11,1,H,-2.019961,-4.847101,0.0
396,12,1,H,4.110252,-1.908703,0.0
396,13,1,H,-3.032791,-2.590263,0.0
396,14,1,H,3.024051,0.276145,0.0
396,15,1,H,0.415026,-5.177529,0.0
396,16,1,H,2.842222,-4.01244,0.0
396,17,6,C,-1.310783,-0.145833,0.0
396,18,6,C,0.0,0.501915,0.0
396,19,6,C,-2.48709,0.600747,0.0
396,20,6,C,0.082446,1.928886,0.0
396,21,6,C,-2.402823,1.986178,0.0
396,22,6,C,-1.149191,2.670338,0.0
396,23,1,H,-3.455505,0.11081,0.0
396,24,1,H,-3.312726,2.580195,0.0
396,25,6,C,1.295164,2.652073,0.0
396,26,6,C,-1.111427,4.077008,0.0
396,27,6,C,1.304824,4.046154,0.0
396,28,6,C,0.103982,4.762179,0.0
396,29,1,H,2.252814,4.574752,0.0
396,30,1,H,0.114729,5.847452,0.0
396,31,1,H,-2.046188,4.630732,0.0
396,32,1,H,2.240611,2.125523,0.0
394,1,6,C,0.0,0.0,2.019766
394,2,6,C,0.0,0.0,3.423754
394,3,6,C,0.0,1.274557,4.05096
394,4,6,C,0.0,-1.274557,4.05096
394,5,6,C,0.0,1.171002,1.225627
394,6,6,C,0.0,-1.171002,1.225627
394,7,6,C,0.0,2.439969,3.278278
394,8,6,C,0.0,-2.439969,3.278278
394,9,6,C,0.0,2.410907,1.869651
394,10,6,C,0.0,-2.410907,1.869651
394,11,1,H,0.0,3.402123,3.78086
394,12,1,H,0.0,3.344207,1.313971
394,13,1,H,0.0,-3.344207,1.313971
394,14,1,H,0.0,1.348237,5.134947
394,15,6,C,0.0,0.722658,-0.163344
394,16,6,C,0.0,-0.722658,-0.163344
394,17,6,C,0.0,1.421563,-1.355827
394,18,6,C,0.0,-1.421563,-1.355827
394,19,6,C,0.0,0.717646,-2.599132
394,20,6,C,0.0,-0.717646,-2.599132
394,21,1,H,0.0,2.508797,-1.36861
394,22,1,H,0.0,-2.508797,-1.36861
394,23,1,H,0.0,-1.348237,5.134947
394,24,1,H,0.0,-3.402123,3.78086
394,25,6,C,0.0,1.40101,-3.831034
394,26,6,C,0.0,-1.40101,-3.831034
394,27,6,C,0.0,-0.699388,-5.038278
394,28,6,C,0.0,0.699388,-5.038278
394,29,1,H,0.0,1.242877,-5.977866
394,30,1,H,0.0,-1.242877,-5.977866
394,31,1,H,0.0,-2.487717,-3.835264
394,32,1,H,0.0,2.487717,-3.835264
392,1,6,C,0.0,0.635838,0.0
392,2,6,C,-1.382523,0.839569,0.0
392,3,6,C,-1.805711,2.185291,0.0
392,4,6,C,-2.220342,-0.359612,0.0
392,5,6,C,0.9677,1.666614,0.0
392,6,6,C,0.631086,-0.641775,0.0
392,7,6,C,-0.862281,3.21572,0.0
392,8,6,C,-1.579574,-1.660679,0.0
392,9,6,C,0.533037,2.979093,0.0
392,10,6,C,-0.174056,-1.791663,0.0
392,11,1,H,-1.215106,4.24263,0.0
392,12,1,H,1.22184,3.818266,0.0
392,13,1,H,0.26388,-2.786403,0.0
392,14,1,H,-2.859529,2.442703,0.0
392,15,6,C,2.2886,0.992852,0.0
392,16,6,C,2.063118,-0.421041,0.0
392,17,6,C,-3.614627,-0.316912,0.0
392,18,6,C,-2.389815,-2.83878,0.0
392,19,6,C,-3.766789,-2.756941,0.0
392,20,6,C,-4.378511,-1.491482,0.0
392,21,1,H,-5.461959,-1.417542,0.0
392,22,1,H,-4.373059,-3.656557,0.0
392,23,1,H,-1.896224,-3.806638,0.0
392,24,1,H,-4.128265,0.638554,0.0
392,25,6,C,3.577746,1.483531,0.0
392,26,6,C,3.135627,-1.320352,0.0
392,27,6,C,4.658618,0.564515,0.0
392,28,6,C,4.442218,-0.811605,0.0
392,29,1,H,3.778866,2.550718,0.0
392,30,1,H,2.967506,-2.393634,0.0
392,31,1,H,5.674486,0.947833,0.0
392,32,1,H,5.28644,-1.493028,0.0
390,1,6,C,-0.019121,-1.057221,0.0
390,2,6,C,-1.180119,-1.853366,0.0
390,3,6,C,-0.999646,-3.26498,0.0
390,4,6,C,-2.408042,-1.162427,0.0
390,5,6,C,1.283407,-1.589267,0.0
390,6,6,C,0.0,0.37077,0.0
390,7,6,C,0.284174,-3.791756,0.0
390,8,6,C,-2.458048,0.254436,0.0
390,9,6,C,1.43926,-2.966823,0.0
390,10,6,C,-1.249538,1.059909,0.0
390,11,1,H,0.414953,-4.86934,0.0
390,12,1,H,2.422353,-3.42853,0.0
390,13,1,H,-1.862758,-3.923949,0.0
390,14,1,H,-3.344135,-1.715884,0.0
390,15,6,C,2.200852,-0.431574,0.0
390,16,6,C,1.40768,0.763789,0.0
390,17,6,C,-3.71658,0.903318,0.0
390,18,6,C,-1.388587,2.464725,0.0
390,19,6,C,-3.810252,2.287816,0.0
390,20,6,C,-2.642543,3.066605,0.0
390,21,1,H,-4.618334,0.297432,0.0
390,22,1,H,-0.507982,3.093707,0.0
390,23,1,H,-4.783893,2.767269,0.0
390,24,1,H,-2.715749,4.14969,0.0
390,25,6,C,3.579276,-0.368722,0.0
390,26,6,C,2.045699,2.011132,0.0
390,27,6,C,4.202928,0.897961,0.0
390,28,6,C,3.445275,2.067405,0.0
390,29,1,H,4.184438,-1.270534,0.0
390,30,1,H,1.48694,2.939555,0.0
390,31,1,H,5.286972,0.957388,0.0
390,32,1,H,3.940737,3.032806,0.0
369,1,6,C,3.376634,2.022521,0.0
369,2,6,C,3.027654,3.373962,0.0
369,3,6,C,1.687907,3.746081,0.0
369,4,6,C,1.011024,1.386752,0.0
369,5,6,C,2.384311,1.014044,0.0
369,6,1,H,1.414903,4.797656,0.0
369,7,1,H,3.802462,4.13349,0.0
369,8,6,C,2.708273,-0.367247,0.0
369,9,6,C,1.723225,-1.335086,0.0
369,10,1,H,4.423748,1.732317,0.0
369,11,1,H,3.753198,-0.664562,0.0
369,12,1,H,2.02615,-2.375142,0.0
369,13,6,C,-2.378658,-0.193602,0.0
369,14,6,C,0.348824,-0.995885,0.0
369,15,6,C,0.0,0.38817,0.0
369,16,6,C,-1.373563,0.792474,0.0
